avg_msg_length,max_msg_length,total_length,admin_keywords,identity_keywords,system_keywords,positive_words,negative_words,question_ratio,command_ratio,punctuation_ratio,uppercase_ratio,label
0.23714285714285716,0.062,0.086,0.0,0.0,0.0,0.1,0.0,0.28169014084507044,0.5633802816901409,0.04067402672864614,0.046484601975595584,0
0.24600000000000002,0.062,0.0635,0.0,0.0,0.1,0.1,0.0,0.7843137254901962,0.0,0.03147128245476003,0.04720692368214005,0
0.248,0.082,0.064,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.19607843137254904,0.0312256049960968,0.0468384074941452,0
0.26,0.062,0.1075,0.0,0.0,0.1,0.2,0.0,0.617283950617284,0.3703703703703704,0.037192003719200374,0.037192003719200374,0
0.255,0.062,0.1055,0.0,0.0,0.0,0.1,0.0,0.617283950617284,0.2469135802469136,0.037896731406916156,0.047370914258645196,0
0.255,0.082,0.079,0.0,0.0,0.0,0.2,0.0,0.3278688524590164,0.49180327868852464,0.03795066413662239,0.03795066413662239,0
0.23,0.062,0.0355,0.0,0.0,0.0,0.2,0.0,0.3225806451612903,0.3225806451612903,0.028129395218002815,0.05625879043600563,0
0.19666666666666668,0.058,0.0305,0.0,0.0,0.0,0.1,0.0,0.0,0.6451612903225806,0.049099836333878884,0.049099836333878884,0
0.21333333333333332,0.058,0.033,0.0,0.0,0.1,0.1,0.0,0.3225806451612903,0.3225806451612903,0.030257186081694407,0.04538577912254161,0
0.20600000000000002,0.062,0.0535,0.0,0.0,0.1,0.1,0.0,0.3921568627450981,0.3921568627450981,0.03734827264239029,0.056022408963585436,0
0.2475,0.062,0.1025,0.0,0.0,0.1,0.1,0.0,0.617283950617284,0.2469135802469136,0.03900536323744515,0.03900536323744515,0
0.26875,0.082,0.111,0.0,0.0,0.0,0.2,0.0,0.4938271604938272,0.3703703703703704,0.0315173345339937,0.0360198108959928,0
0.255,0.082,0.0525,0.0,0.0,0.0,0.1,0.0,0.48780487804878053,0.24390243902439027,0.038058991436726926,0.04757373929590866,0
0.2333333333333333,0.062,0.036,0.0,0.0,0.0,0.1,0.0,0.6451612903225806,0.0,0.027739251040221916,0.04160887656033287,0
0.2275,0.062,0.047,0.0,0.0,0.1,0.1,0.0,0.48780487804878053,0.24390243902439027,0.031880977683315624,0.05313496280552604,0
0.25,0.082,0.0385,0.0,0.0,0.1,0.1,0.0,0.6451612903225806,0.0,0.02594033722438392,0.038910505836575876,0
0.244,0.062,0.063,0.0,0.0,0.1,0.2,0.0,0.7843137254901962,0.0,0.0317208564631245,0.04758128469468676,0
0.2333333333333333,0.062,0.0725,0.0,0.0,0.0,0.2,0.0,0.3278688524590164,0.49180327868852464,0.03445899379738112,0.04135079255685734,0
0.25666666666666665,0.062,0.0795,0.0,0.0,0.0,0.2,0.0,0.6557377049180328,0.1639344262295082,0.03142677561282212,0.04399748585795098,0
0.23,0.082,0.0595,0.0,0.0,0.1,0.0,0.0,0.5882352941176471,0.19607843137254904,0.033585222502099076,0.041981528127623846,0
0.25666666666666665,0.082,0.0795,0.0,0.0,0.0,0.1,0.0,0.3278688524590164,0.49180327868852464,0.03142677561282212,0.037712130735386554,0
0.27,0.082,0.0555,0.0,0.0,0.0,0.0,0.0,0.48780487804878053,0.24390243902439027,0.027002700270027005,0.036003600360036005,0
0.256,0.082,0.066,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.19607843137254904,0.03028009084027252,0.03785011355034065,0
0.284,0.082,0.073,0.0,0.0,0.0,0.1,0.0,0.5882352941176471,0.3921568627450981,0.034223134839151265,0.041067761806981525,0
0.2611111111111111,0.062,0.1215,0.0,0.0,0.0,0.1,0.0,0.6593406593406593,0.21978021978021978,0.03290826820238585,0.04113533525298231,0
0.214,0.06,0.0555,0.0,0.0,0.0,0.2,0.0,0.19607843137254904,0.5882352941176471,0.036003600360036005,0.045004500450045004,0
0.21666666666666667,0.062,0.0335,0.0,0.0,0.1,0.0,0.0,0.6451612903225806,0.0,0.02980625931445604,0.05961251862891208,0
0.26,0.082,0.067,0.0,0.0,0.0,0.3,0.0,0.3921568627450981,0.3921568627450981,0.02982848620432513,0.037285607755406416,0
0.23777777777777778,0.062,0.111,0.0,0.0,0.0,0.2,0.0,0.43956043956043955,0.43956043956043955,0.040522287257991896,0.040522287257991896,0
0.24625,0.082,0.102,0.0,0.0,0.1,0.2,0.0,0.3703703703703704,0.4938271604938272,0.04409603135717786,0.04409603135717786,0
0.255,0.082,0.0525,0.0,0.0,0.0,0.0,0.0,0.48780487804878053,0.24390243902439027,0.038058991436726926,0.038058991436726926,0
0.266,0.082,0.0685,0.0,0.0,0.0,0.2,0.0,0.5882352941176471,0.19607843137254904,0.03646973012399708,0.03646973012399708,0
0.22166666666666668,0.06,0.069,0.0,0.0,0.0,0.3,0.0,0.1639344262295082,0.6557377049180328,0.04344677769732078,0.04344677769732078,0
0.18333333333333332,0.058,0.0285,0.0,0.0,0.0,0.1,0.0,0.0,0.6451612903225806,0.03502626970227671,0.05253940455341506,0
0.245,0.062,0.076,0.0,0.0,0.1,0.1,0.0,0.6557377049180328,0.1639344262295082,0.03287310979618672,0.04602235371466141,0
0.27666666666666667,0.082,0.0855,0.0,0.0,0.1,0.3,0.0,0.49180327868852464,0.3278688524590164,0.029222676797194622,0.03506721215663355,0
0.244,0.082,0.063,0.0,0.0,0.1,0.1,0.0,0.3921568627450981,0.3921568627450981,0.0317208564631245,0.039651070578905635,0
0.2644444444444444,0.082,0.123,0.0,0.0,0.0,0.2,0.0,0.43956043956043955,0.43956043956043955,0.03657049979683056,0.03657049979683056,0
0.28714285714285714,0.082,0.1035,0.0,0.0,0.1,0.1,0.0,0.8450704225352114,0.0,0.02897151134717528,0.0386286817962337,0
0.25285714285714284,0.062,0.0915,0.0,0.0,0.0,0.2,0.0,0.5633802816901409,0.4225352112676057,0.03823047515019115,0.04915346805024577,0
0.24571428571428572,0.062,0.089,0.0,0.0,0.0,0.1,0.0,0.5633802816901409,0.4225352112676057,0.03930376193149916,0.044918585064570464,0
0.2383333333333333,0.082,0.074,0.0,0.0,0.1,0.2,0.0,0.49180327868852464,0.3278688524590164,0.0337609723160027,0.04051316677920324,0
0.20600000000000002,0.062,0.0535,0.0,0.0,0.1,0.1,0.0,0.3921568627450981,0.3921568627450981,0.03734827264239029,0.04668534080298786,0
0.18666666666666668,0.062,0.029,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903,0.03442340791738382,0.06884681583476764,0
0.26166666666666666,0.082,0.081,0.0,0.0,0.1,0.2,0.0,0.49180327868852464,0.3278688524590164,0.03701418877236274,0.03701418877236274,0
0.26,0.062,0.121,0.0,0.0,0.1,0.1,0.0,0.5494505494505495,0.43956043956043955,0.03717472118959108,0.04130524576621231,0
0.2733333333333333,0.082,0.0845,0.0,0.0,0.0,0.2,0.0,0.6557377049180328,0.1639344262295082,0.03548196333530455,0.04730928444707274,0
0.2633333333333333,0.082,0.0405,0.0,0.0,0.0,0.1,0.0,0.3225806451612903,0.3225806451612903,0.02466091245376079,0.036991368680641186,0
0.25666666666666665,0.082,0.1195,0.0,0.0,0.0,0.2,0.0,0.32967032967032966,0.5494505494505495,0.033458803847762446,0.037641154328732745,0
0.2366666666666667,0.062,0.0365,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.02735978112175103,0.05471956224350206,0
0.27,0.082,0.0695,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.19607843137254904,0.02875629043853343,0.03594536304816679,0
0.24888888888888888,0.082,0.116,0.0,0.0,0.0,0.1,0.0,0.43956043956043955,0.43956043956043955,0.047393364928909956,0.03877638948728996,0
0.2683333333333333,0.062,0.083,0.0,0.0,0.0,0.2,0.0,0.49180327868852464,0.3278688524590164,0.030102347983142687,0.036122817579771226,0
0.2075,0.062,0.043,0.0,0.0,0.1,0.0,0.0,0.48780487804878053,0.24390243902439027,0.0348432055749129,0.05807200929152149,0
0.2,0.052,0.031,0.0,0.0,0.1,0.1,0.0,0.6451612903225806,0.0,0.0322061191626409,0.04830917874396135,0
0.29444444444444445,0.082,0.1365,0.0,0.0,0.0,0.2,0.0,0.5494505494505495,0.32967032967032966,0.032954961552544855,0.03661662394727206,0
0.24,0.062,0.0495,0.0,0.0,0.1,0.0,0.0,0.9756097560975611,0.0,0.04036326942482341,0.050454086781029264,0
0.24,0.06,0.0745,0.0,0.0,0.0,0.3,0.0,0.1639344262295082,0.6557377049180328,0.0335345405767941,0.04024144869215292,0
0.295,0.082,0.091,0.0,0.0,0.1,0.1,0.0,0.6557377049180328,0.1639344262295082,0.027457440966501923,0.03844041735310269,0
0.2477777777777778,0.062,0.1155,0.0,0.0,0.1,0.1,0.0,0.5494505494505495,0.32967032967032966,0.03461704889658157,0.03894418000865426,0
0.24,0.062,0.062,0.0,0.0,0.0,0.2,0.0,0.3921568627450981,0.3921568627450981,0.03223207091055601,0.040290088638195005,0
0.248,0.062,0.064,0.0,0.0,0.0,0.2,0.0,0.3921568627450981,0.5882352941176471,0.0468384074941452,0.039032006245121,0
0.245,0.062,0.0505,0.0,0.0,0.0,0.1,0.0,0.24390243902439027,0.48780487804878053,0.02967359050445104,0.04945598417408507,0
0.18333333333333332,0.06,0.0285,0.0,0.0,0.0,0.1,0.0,0.0,0.6451612903225806,0.03502626970227671,0.05253940455341506,0
0.2571428571428572,0.062,0.093,0.0,0.0,0.1,0.3,0.0,0.4225352112676057,0.4225352112676057,0.032240730789897906,0.037614185921547555,0
0.226,0.062,0.0585,0.0,0.0,0.0,0.2,0.0,0.19607843137254904,0.5882352941176471,0.05123825789923143,0.05123825789923143,0
0.258,0.062,0.0665,0.0,0.0,0.0,0.4,0.0,0.3921568627450981,0.3921568627450981,0.03005259203606311,0.03756574004507889,0
0.252,0.062,0.065,0.0,0.0,0.1,0.2,0.0,0.5882352941176471,0.19607843137254904,0.030745580322828595,0.03843197540353575,0
0.23,0.062,0.0475,0.0,0.0,0.0,0.0,0.0,0.7317073170731708,0.24390243902439027,0.05257623554153523,0.05257623554153523,0
0.276,0.082,0.071,0.0,0.0,0.0,0.0,0.0,0.9803921568627452,0.0,0.035186488388458836,0.035186488388458836,0
0.265,0.082,0.0545,0.0,0.0,0.0,0.0,0.0,0.7317073170731708,0.24390243902439027,0.045829514207149404,0.03666361136571952,0
0.26285714285714284,0.062,0.095,0.0,0.0,0.0,0.1,0.0,0.7042253521126761,0.14084507042253522,0.03156233561283535,0.052603892688058915,0
0.27714285714285714,0.082,0.1,0.0,0.0,0.1,0.2,0.0,0.5633802816901409,0.28169014084507044,0.029985007496251874,0.0399800099950025,0
0.2533333333333333,0.082,0.118,0.0,0.0,0.1,0.1,0.0,0.32967032967032966,0.5494505494505495,0.05082592121982211,0.03811944091486658,0
0.2783333333333333,0.082,0.086,0.0,0.0,0.0,0.1,0.0,0.49180327868852464,0.3278688524590164,0.02905287623474724,0.04067402672864614,0
0.24,0.062,0.062,0.0,0.0,0.0,0.2,0.0,0.19607843137254904,0.5882352941176471,0.040290088638195005,0.040290088638195005,0
0.2557142857142857,0.062,0.0925,0.0,0.0,0.0,0.3,0.0,0.5633802816901409,0.28169014084507044,0.037817396002161,0.037817396002161,0
0.255,0.062,0.1055,0.0,0.0,0.1,0.1,0.0,0.7407407407407408,0.2469135802469136,0.04263382283278067,0.04263382283278067,0
0.28,0.082,0.0865,0.0,0.0,0.1,0.1,0.0,0.9836065573770493,0.0,0.03466204506065858,0.03466204506065858,0
0.212,0.062,0.055,0.0,0.0,0.0,0.1,0.0,0.3921568627450981,0.3921568627450981,0.04541326067211626,0.04541326067211626,0
0.2225,0.058,0.046,0.0,0.0,0.1,0.2,0.0,0.48780487804878053,0.24390243902439027,0.03257328990228013,0.04343105320304018,0
0.2775,0.082,0.1145,0.0,0.0,0.0,0.2,0.0,0.4938271604938272,0.3703703703703704,0.034919249236141425,0.0392841553906591,0
0.218,0.062,0.0565,0.0,0.0,0.0,0.3,0.0,0.19607843137254904,0.5882352941176471,0.03536693191865606,0.04420866489832007,0
0.2475,0.082,0.1025,0.0,0.0,0.1,0.1,0.0,0.617283950617284,0.2469135802469136,0.034129692832764506,0.03900536323744515,0
0.1875,0.052,0.039,0.0,0.0,0.1,0.1,0.0,0.24390243902439027,0.48780487804878053,0.0384122919334187,0.051216389244558264,0
0.25,0.082,0.0385,0.0,0.0,0.1,0.1,0.0,0.6451612903225806,0.0,0.02594033722438392,0.038910505836575876,0
0.24666666666666667,0.062,0.0765,0.0,0.0,0.0,0.3,0.0,0.3278688524590164,0.6557377049180328,0.0457217504898759,0.039190071848465055,0
0.2516666666666667,0.062,0.078,0.0,0.0,0.0,0.2,0.0,0.49180327868852464,0.3278688524590164,0.032030749519538756,0.05124919923126201,0
0.2611111111111111,0.062,0.1215,0.0,0.0,0.1,0.1,0.0,0.8791208791208791,0.10989010989010989,0.03702180172768408,0.04113533525298231,0
0.26,0.082,0.0805,0.0,0.0,0.1,0.2,0.0,0.6557377049180328,0.1639344262295082,0.031036623215394167,0.037243947858473,0
0.255,0.062,0.079,0.0,0.0,0.0,0.2,0.0,0.49180327868852464,0.3278688524590164,0.03795066413662239,0.050600885515496526,0
0.26875,0.082,0.111,0.0,0.0,0.0,0.3,0.0,0.617283950617284,0.2469135802469136,0.0315173345339937,0.040522287257991896,0
0.23,0.062,0.0595,0.0,0.0,0.0,0.0,0.0,0.3921568627450981,0.3921568627450981,0.05037783375314862,0.041981528127623846,0
0.29444444444444445,0.082,0.1365,0.0,0.0,0.0,0.2,0.0,0.6593406593406593,0.32967032967032966,0.03661662394727206,0.032954961552544855,0
0.26625,0.082,0.11,0.0,0.0,0.0,0.3,0.0,0.2469135802469136,0.617283950617284,0.03180372557928215,0.03634711494775102,0
0.20800000000000002,0.062,0.054,0.0,0.0,0.0,0.0,0.0,0.3921568627450981,0.5882352941176471,0.06475485661424607,0.04625346901017577,0
0.235,0.082,0.0975,0.0,0.0,0.0,0.1,0.0,0.3703703703703704,0.4938271604938272,0.03587903639159406,0.04100461301896464,0
0.24666666666666667,0.062,0.115,0.0,0.0,0.1,0.2,0.0,0.6593406593406593,0.21978021978021978,0.03476749239461104,0.04780530204259018,0
0.24,0.062,0.062,0.0,0.0,0.0,0.2,0.0,0.3921568627450981,0.3921568627450981,0.03223207091055601,0.048348106365834004,0
0.26375,0.082,0.109,0.0,0.0,0.0,0.1,0.0,0.617283950617284,0.3703703703703704,0.036680421824850984,0.036680421824850984,0
0.24571428571428572,0.062,0.089,0.0,0.0,0.1,0.1,0.0,0.7042253521126761,0.14084507042253522,0.03930376193149916,0.03930376193149916,0
0.22166666666666668,0.062,0.069,0.0,0.0,0.1,0.1,0.0,0.49180327868852464,0.3278688524590164,0.036205648081100654,0.05068790731354091,0
0.26625,0.082,0.11,0.0,0.0,0.0,0.0,0.0,0.617283950617284,0.3703703703703704,0.04543389368468878,0.03634711494775102,0
0.2333333333333333,0.062,0.0725,0.0,0.0,0.0,0.2,0.0,0.49180327868852464,0.3278688524590164,0.04135079255685734,0.048242591316333565,0
0.2275,0.062,0.047,0.0,0.0,0.0,0.1,0.0,0.48780487804878053,0.24390243902439027,0.031880977683315624,0.05313496280552604,0
0.32875,0.082,0.135,0.0,0.0,0.1,0.2,0.0,0.8641975308641976,0.1234567901234568,0.029618659755646055,0.029618659755646055,0
0.23,0.062,0.0355,0.0,0.0,0.0,0.2,0.0,0.3225806451612903,0.3225806451612903,0.028129395218002815,0.042194092827004225,0
0.256,0.082,0.066,0.0,0.0,0.0,0.1,0.0,0.5882352941176471,0.19607843137254904,0.03028009084027252,0.03785011355034065,0
